Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ScreenBux.Agent\ScreenBux.Agent.csproj,File,src\ScreenBux.Agent\MainWindow.xaml.cs,31,8,T:System.Windows.Threading.DispatcherTimer,,,,,_serviceStatusTimer = new DispatcherTimer          {              Interval = TimeSpan.FromSeconds(5)          };
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ScreenBux.Agent\ScreenBux.Agent.csproj,File,src\ScreenBux.Agent\MainWindow.xaml.cs,31,8,M:System.Windows.Threading.DispatcherTimer.#ctor,,,,,_serviceStatusTimer = new DispatcherTimer          {              Interval = TimeSpan.FromSeconds(5)          };
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ScreenBux.Agent\ScreenBux.Agent.csproj,File,src\ScreenBux.Agent\MainWindow.xaml.cs,31,8,T:System.Windows.Threading.DispatcherTimer,,,,,_serviceStatusTimer = new DispatcherTimer          {              Interval = TimeSpan.FromSeconds(5)          };
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ScreenBux.Agent\ScreenBux.Agent.csproj,File,src\ScreenBux.Agent\MainWindow.xaml.cs,26,4,M:System.Windows.Window.#ctor,,,,,public MainWindow()      {          InitializeComponent();          _monitoringService = new MonitoringService();          _pipeClient = new NamedPipeClient();          _serviceStatusTimer = new DispatcherTimer          {              Interval = TimeSpan.FromSeconds(5)          };          _serviceStatusTimer.Tick += ServiceStatusTimer_Tick;            _monitoringService.StatusChanged += OnStatusChanged;          _monitoringService.ProcessDetected += OnProcessDetected;            Loaded += MainWindow_Loaded;          Closed += MainWindow_Closed;      }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ScreenBux.Agent\ScreenBux.Agent.csproj,File,src\ScreenBux.Agent\obj\Debug\net8.0-windows\MainWindow.g.i.cs,41,83,T:System.Windows.Markup.IComponentConnector,,,,,IComponentConnector
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ScreenBux.Agent\ScreenBux.Agent.csproj,File,src\ScreenBux.Agent\MainWindow.xaml.cs,19,34,T:System.Windows.Window,,,,,Window
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,src\ScreenBux.Service\ScreenBux.Service.csproj,File,src\ScreenBux.Service\ScreenBux.Service.csproj,,,Microsoft.Extensions.Hosting 8.0.1,,,,,"Microsoft.Extensions.Hosting, 8.0.1  Recommendation:  Remove Microsoft.Extensions.Hosting, and replace with new package Microsoft.Extensions.Hosting 10.0.9"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,src\ScreenBux.Service\ScreenBux.Service.csproj,File,src\ScreenBux.Service\ScreenBux.Service.csproj,,,Microsoft.Extensions.Hosting.WindowsServices 8.0.1,,,,,"Microsoft.Extensions.Hosting.WindowsServices, 8.0.1  Recommendation:  Remove Microsoft.Extensions.Hosting.WindowsServices, and replace with new package Microsoft.Extensions.Hosting.WindowsServices 10.0.9"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,src\ScreenBux.Service\ScreenBux.Service.csproj,File,src\ScreenBux.Service\ScreenBux.Service.csproj,,,Microsoft.AspNetCore.SignalR.Client 8.0.1,,,,,"Microsoft.AspNetCore.SignalR.Client, 8.0.1  Recommendation:  Remove Microsoft.AspNetCore.SignalR.Client, and replace with new package Microsoft.AspNetCore.SignalR.Client 10.0.9"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,src\ScreenBux.Service\ScreenBux.Service.csproj,File,src\ScreenBux.Service\ScreenBux.Service.csproj,,,,,,,,Current target framework: net8.0 Recommended target framework: net10.0
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\ScreenBux.Service\ScreenBux.Service.csproj,File,src\ScreenBux.Service\Services\NamedPipeServerService.cs,122,12,T:System.Text.Json.JsonDocument,,,,,using var doc = JsonDocument.Parse(messageJson);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\ScreenBux.Service\ScreenBux.Service.csproj,File,src\ScreenBux.Service\Services\NamedPipeServerService.cs,122,12,T:System.Text.Json.JsonDocument,,,,,using var doc = JsonDocument.Parse(messageJson);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\ScreenBux.Service\ScreenBux.Service.csproj,File,src\ScreenBux.Service\Services\ProcessKillerService.cs,124,16,M:System.TimeSpan.FromSeconds(System.Double),,,,,var cts = new CancellationTokenSource(TimeSpan.FromSeconds(5));
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\ScreenBux.Service\ScreenBux.Service.csproj,File,src\ScreenBux.Service\Services\ProcessKillerService.cs,62,16,M:System.TimeSpan.FromSeconds(System.Double),,,,,var cts = new CancellationTokenSource(TimeSpan.FromSeconds(5));
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\ScreenBux.Service\ScreenBux.Service.csproj,File,src\ScreenBux.Service\Services\ProcessMonitoringService.cs,46,12,M:System.TimeSpan.FromSeconds(System.Double),,,,,"await Task.Delay(TimeSpan.FromSeconds(delaySeconds), stoppingToken);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\ScreenBux.Service\ScreenBux.Service.csproj,File,src\ScreenBux.Service\Services\PolicySyncService.cs,70,16,M:System.TimeSpan.FromSeconds(System.Double),,,,,"await Task.Delay(TimeSpan.FromSeconds(5), stoppingToken);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\ScreenBux.Service\ScreenBux.Service.csproj,File,src\ScreenBux.Service\Services\PolicySyncService.cs,56,12,M:System.TimeSpan.FromSeconds(System.Double),,,,,"await Task.Delay(TimeSpan.FromSeconds(5), stoppingToken);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\ScreenBux.Service\ScreenBux.Service.csproj,File,src\ScreenBux.Service\Worker.cs,23,12,M:System.TimeSpan.FromMinutes(System.Double),,,,,"await Task.Delay(TimeSpan.FromMinutes(5), stoppingToken);"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,src\ScreenBux.Shared\ScreenBux.Shared.csproj,File,src\ScreenBux.Shared\ScreenBux.Shared.csproj,,,,,,,,Current target framework: net8.0 Recommended target framework: net10.0
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,src\ScreenBux.WebClient\ScreenBux.WebClient.csproj,File,src\ScreenBux.WebClient\ScreenBux.WebClient.csproj,,,Microsoft.AspNetCore.SignalR.Client 8.0.1,,,,,"Microsoft.AspNetCore.SignalR.Client, 8.0.1  Recommendation:  Remove Microsoft.AspNetCore.SignalR.Client, and replace with new package Microsoft.AspNetCore.SignalR.Client 10.0.9"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,src\ScreenBux.WebClient\ScreenBux.WebClient.csproj,File,src\ScreenBux.WebClient\ScreenBux.WebClient.csproj,,,,,,,,Current target framework: net8.0 Recommended target framework: net10.0
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\ScreenBux.WebClient\ScreenBux.WebClient.csproj,File,src\ScreenBux.WebClient\Services\PolicyApiService.cs,18,8,T:System.Net.Http.HttpContent,,,,,return await response.Content.ReadAsStringAsync();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\ScreenBux.WebClient\ScreenBux.WebClient.csproj,File,src\ScreenBux.WebClient\Program.cs,23,4,"M:Microsoft.AspNetCore.Builder.ExceptionHandlerExtensions.UseExceptionHandler(Microsoft.AspNetCore.Builder.IApplicationBuilder,System.String,System.Boolean)",,,,,"app.UseExceptionHandler(""/Error"", createScopeForErrors: true);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\ScreenBux.WebClient\ScreenBux.WebClient.csproj,File,src\ScreenBux.WebClient\Program.cs,15,4,T:System.Uri,,,,,"client.BaseAddress = new Uri(baseUrl.TrimEnd('/') + ""/"");"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\ScreenBux.WebClient\ScreenBux.WebClient.csproj,File,src\ScreenBux.WebClient\Program.cs,15,4,M:System.Uri.#ctor(System.String),,,,,"client.BaseAddress = new Uri(baseUrl.TrimEnd('/') + ""/"");"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\ScreenBux.WebClient\ScreenBux.WebClient.csproj,File,src\ScreenBux.WebClient\Program.cs,15,4,T:System.Uri,,,,,"client.BaseAddress = new Uri(baseUrl.TrimEnd('/') + ""/"");"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,src\ScreenBux.WebServer\ScreenBux.WebServer.csproj,File,src\ScreenBux.WebServer\ScreenBux.WebServer.csproj,,,Microsoft.AspNetCore.OpenApi 8.0.22,,,,,"Microsoft.AspNetCore.OpenApi, 8.0.22  Recommendation:  Remove Microsoft.AspNetCore.OpenApi, and replace with new package Microsoft.AspNetCore.OpenApi 10.0.9"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,src\ScreenBux.WebServer\ScreenBux.WebServer.csproj,File,src\ScreenBux.WebServer\ScreenBux.WebServer.csproj,,,,,,,,Current target framework: net8.0 Recommended target framework: net10.0
